map,disablebounds;
custom,cannon1,stone6,3,-0.25,4,0,1,1,1,0.01,0.01,-646,6030,200,0,0,-1,0;
custom,cannon1,stone6,3,0.25,4,0,1,1,1,0.01,0.01,-646,6030,200,0,0,-1,0;
custom,cannon1,stone6,3,-0.25,-4,0,1,1,1,0.01,0.01,-646,6030,110,0,0,-1,0;
custom,cannon1,stone6,3,0.25,-4,0,1,1,1,0.01,0.01,-646,6030,110,0,0,-1,0;
custom,cuboid,rock1,3,-4,8,1,0.125,0.125,0.875,1,0,-650,6050,225,0,0,-1,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6069,225,0,0,-1,0;
custom,cuboid,rock1,3,-4,8,1,1,0.625,0.125,1,0,-650,6050,80,0,0,-1,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6069,80,0,0,-1,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-670,6040,150,0,0.7071068,-0.7071068,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-630,6040,150,0,0.7071068,-0.7071068,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-670,6034,150,0,0.7071068,-0.7071068,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-630,6034,150,0,0.7071068,-0.7071068,0;
custom,tube,empty,1.834808,-4.381212,1.834808,1,0.75,0.75,0.75,1,1,-649.3101,6054.095,225.8,0.7071068,0.7071068,0,0;
custom,cuboid,empty,3.119165,-0.6116028,1.223206,1,0.75,0.75,0.75,1,0.2,-650.0441,6051.037,224,1,0,0,0;
custom,cuboid,empty,3.119165,-0.6116028,0.8562417,1,0.75,0.75,0.75,1,0.2,-650.0441,6047.979,225.8,1,0,0,0;
custom,tube,empty,1.834808,-4.381212,1.834808,1,0.75,0.75,0.75,1,1,-649.3101,6054.095,79.71572,0.7071068,0.7071068,0,0;
custom,cuboid,empty,3.119165,-0.6116028,1.223206,1,0.75,0.75,0.75,1,0.2,-650.0441,6051.037,77.91572,1,0,0,0;
custom,cuboid,empty,3.119165,-0.6116028,0.8562417,1,0.75,0.75,0.75,1,0.2,-650.0441,6047.979,79.71572,1,0,0,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6031,225,0,0,-1,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6031,80,0,0,-1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-664,6050,225,0,0,-1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-664,6050,80,0,0,-1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-636,6050,225,0,0,-1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-636,6050,80,0,0,-1,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-670,6025,-283.4204,0,0,1,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-670,6025,-218.4204,0,0,1,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-630,6025,-283.4204,0,0,1,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-630,6025,-218.4204,0,0,1,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-670,6025,-313.4199,0,0,1,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-670,6025,-378.418,0,0,1,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-630,6025,-313.4199,0,0,1,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-630,6025,-378.418,0,0,1,0;
custom,cannon1,stone6,3,-0.25,4,0,1,1,1,0.01,0.01,-646,6030,-248.4204,0,0,1,0;
custom,cannon1,stone6,3,0.25,4,0,1,1,1,0.01,0.01,-646,6030,-248.4204,0,0,1,0;
custom,cannon1,stone6,3,-0.25,-4,0,1,1,1,0.01,0.01,-646,6030,-338.4191,0,0,1,0;
custom,cannon1,stone6,3,0.25,-4,0,1,1,1,0.01,0.01,-646,6030,-338.4191,0,0,1,0;
custom,cuboid,rock1,3,-4,8,1,0.875,0.125,0.125,1,0,-650,6050,-223.4204,0,0,1,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6069,-223.4204,0,0,1,0;
custom,cuboid,rock1,3,-4,8,1,1,0.625,0.125,1,0,-650,6050,-368.4183,0,0,1,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6069,-368.4183,0,0,1,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-670,6040,-298.4204,0,-0.7071068,0.7071068,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-630,6040,-298.4204,0,-0.7071068,0.7071068,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-670,6034,-298.4204,0,-0.7071068,0.7071068,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-630,6034,-298.4204,0,-0.7071068,0.7071068,0;
custom,tube,empty,1.834808,-4.381212,1.834808,1,0.75,0.75,0.75,1,1,-649.3101,6054.095,-222.6204,-0.7071068,-0.7071068,0,0;
custom,cuboid,empty,3.119165,-0.6116028,1.223206,1,0.75,0.75,0.75,1,0.2,-650.0441,6051.037,-224.4204,-1,0,0,0;
custom,cuboid,empty,3.119165,-0.6116028,0.8562417,1,0.75,0.75,0.75,1,0.2,-650.0441,6047.979,-222.6204,-1,0,0,0;
custom,tube,empty,1.834808,-4.381212,1.834808,1,0.75,0.75,0.75,1,1,-649.3101,6054.095,-368.7026,-0.7071068,-0.7071068,0,0;
custom,cuboid,empty,3.119165,-0.6116028,1.223206,1,0.75,0.75,0.75,1,0.2,-650.0441,6051.037,-370.5025,-1,0,0,0;
custom,cuboid,empty,3.119165,-0.6116028,0.8562417,1,0.75,0.75,0.75,1,0.2,-650.0441,6047.979,-368.7026,-1,0,0,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6031,-223.4204,0,0,1,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-650,6031,-368.4183,0,0,1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-664,6050,-223.4204,0,0,1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-664,6050,-368.4183,0,0,1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-636,6050,-223.4204,0,0,1,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-636,6050,-368.4183,0,0,1,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-830,6025,-165,1,0,0,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-830,6025,-230,1,0,0,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-870,6025,-165,1,0,0,0;
custom,wagon1,stone6,1,-4,4,0,1,1,1,24,24,-870,6025,-230,1,0,0,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-830,6025,-135,1,0,0,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-830,6025,-70,1,0,0,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-870,6025,-135,1,0,0,0;
custom,wagon1,stone6,1,-4,-4,0,1,1,1,24,24,-870,6025,-70,1,0,0,0;
custom,cannon1,stone6,3,-0.25,4,0,1,1,1,0.01,0.01,-854,6030,-200,1,0,0,0;
custom,cannon1,stone6,3,0.25,4,0,1,1,1,0.01,0.01,-854,6030,-200,1,0,0,0;
custom,cannon1,stone6,3,-0.25,-4,0,1,1,1,0.01,0.01,-854,6030,-110,1,0,0,0;
custom,cannon1,stone6,3,0.25,-4,0,1,1,1,0.01,0.01,-854,6030,-110,1,0,0,0;
custom,cuboid,rock1,3,-4,8,1,0.125,0.125,0.875,1,0,-850,6050,-225,1,0,0,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-850,6069,-225,1,0,0,0;
custom,cuboid,rock1,3,-4,8,1,1,0.625,0.125,1,0,-850,6050,-80,1,0,0,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-850,6069,-80,1,0,0,0;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-830,6040,-150,0.7071068,0,0,0.7071068;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-870,6040,-150,0.7071068,0,0,0.7071068;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-830,6034,-150,0.7071068,0,0,0.7071068;
custom,cylinder,stone2,0.75,-12.75,0.75,1,0.5,0.5,0.5,0,16,-870,6034,-150,0.7071068,0,0,0.7071068;
custom,tube,empty,1.834808,-4.381212,1.834808,1,0.75,0.75,0.75,1,1,-850.6899,6054.095,-225.8,0,0,0.7071068,0.7071068;
custom,cuboid,empty,3.119165,-0.6116028,1.223206,1,0.75,0.75,0.75,1,0.2,-849.9559,6051.037,-224,0,0,1,0;
custom,cuboid,empty,3.119165,-0.6116028,0.8562417,1,0.75,0.75,0.75,1,0.2,-849.9559,6047.979,-225.8,0,0,1,0;
custom,tube,empty,1.834808,-4.381212,1.834808,1,0.75,0.75,0.75,1,1,-850.6899,6054.095,-79.71572,0,0,0.7071068,0.7071068;
custom,cuboid,empty,3.119165,-0.6116028,1.223206,1,0.75,0.75,0.75,1,0.2,-849.9559,6051.037,-77.91572,0,0,1,0;
custom,cuboid,empty,3.119165,-0.6116028,0.8562417,1,0.75,0.75,0.75,1,0.2,-849.9559,6047.979,-79.71572,0,0,1,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-850,6031,-225,1,0,0,0;
custom,cuboid,metal3,3.1,-0.1,8.1,1,0.5,0.5,0.5,4,1,-850,6031,-80,1,0,0,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-836,6050,-225,1,0,0,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-836,6050,-80,1,0,0,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-864,6050,-225,1,0,0,0;
custom,cuboid,metal3,0.1,-3.9,8.1,1,0.5,0.5,0.5,4,1,-864,6050,-80,1,0,0,0;
custom,cylinder,stone2,10,-60,1,0,1,1,1,1,12,-850,6000,0,0,0.7071068,-0.7071068,0;
custom,cuboid,stone9,4,-1.25,119.5,0,1,1,1,0.4,12,-850,6000,0,0,0,-1,0;
custom,cuboid,medievalartilleryassets_texture-psd,0.95,-1.5,119.75,0,1,1,1,0,120,-870,6000,0,0,0,-1,0;
custom,cuboid,medievalartilleryassets_texture-psd,0.95,-1.5,119.75,0,1,1,1,0,120,-830,6000,0,0,0,-1,0;
custom,cylinder,stone2,10,-60,1,0,1,1,1,1,10,-650,6000,0,0,0.7071068,-0.7071068,0;
custom,cuboid,stone9,4,-1.25,119.5,0,1,1,1,0.4,12,-650,6000,0,0,0,-1,0;
custom,cuboid,medievalartilleryassets_texture-psd,0.95,-1.5,119.75,0,1,1,1,0,120,-630,6000,0,0,0,-1,0;
custom,cuboid,medievalartilleryassets_texture-psd,0.95,-1.5,119.75,0,1,1,1,0,120,-670,6000,0,0,0,-1,0;
custom,cuboid,house9mat2,8,-1,40,1,1,0.875,0.875,0.8,4,-750,6005,0,0,0,-1,0;
custom,cuboid,house9mat2,4,-0.625,45,1,1,0.875,0.875,0.4,4.5,-750,6003.75,0,0,0,-1,0;
custom,cuboid,house9mat2,3.9,-0.375,50,1,1,0.875,0.875,0.4,5,-750,6001.25,0,0,0,-1,0;
custom,cuboid,house9mat2,8.1,-0.9,40.1,1,1,0.875,0.875,4,0.1,-750,6005,0,0,0,-1,0;
custom,cuboid,house9mat2,4.1,-0.525,45.1,1,1,0.875,0.875,4.5,0.0625,-750,6003.75,0,0,0,-1,0;
custom,cuboid,house9mat2,4,-0.275,50.1,1,1,0.875,0.875,5,0.0375,-750,6001.25,0,0,0,-1,0;
custom,leaf1,default,5,-1,2,1,1,0.75,0.75,0.8,4,-750,6085,0,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,-5,-1,2,1,1,0.75,0.75,0.8,4,-770,6080,0,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,5,-1,2,1,1,0.75,0.75,0.8,4,-750,6085,-100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,5,-1,2,1,1,0.75,0.75,0.8,4,-770,6080,-100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,-5,-1,2,1,1,0.75,0.75,0.8,4,-750,6085,100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,-5,-1,2,1,1,0.75,0.75,0.8,4,-770,6080,100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,5,1,2,1,1,0.75,0.75,0.8,4,-750,6085,0,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,-5,1,2,1,1,0.75,0.75,0.8,4,-770,6080,0,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,5,1,2,1,1,0.75,0.75,0.8,4,-750,6085,-100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,5,1,2,1,1,0.75,0.75,0.8,4,-770,6080,-100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,-5,1,2,1,1,0.75,0.75,0.8,4,-750,6085,100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,-5,1,2,1,1,0.75,0.75,0.8,4,-770,6080,100,0.6859944,0.1714986,-0.6859944,0.1714986;
custom,leaf1,default,-5,1,-2,1,1,0.75,0.75,0.8,4,-750,6085,0,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,5,1,-2,1,1,0.75,0.75,0.8,4,-730,6080,0,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,-5,1,-2,1,1,0.75,0.75,0.8,4,-750,6085,-100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,-5,1,-2,1,1,0.75,0.75,0.8,4,-730,6080,-100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,5,1,-2,1,1,0.75,0.75,0.8,4,-750,6085,100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,5,1,-2,1,1,0.75,0.75,0.8,4,-730,6080,100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,-5,-1,-2,1,1,0.75,0.75,0.8,4,-750,6085,0,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,5,-1,-2,1,1,0.75,0.75,0.8,4,-730,6080,0,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,-5,-1,-2,1,1,0.75,0.75,0.8,4,-750,6085,-100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,-5,-1,-2,1,1,0.75,0.75,0.8,4,-730,6080,-100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,5,-1,-2,1,1,0.75,0.75,0.8,4,-750,6085,100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
custom,leaf1,default,5,-1,-2,1,1,0.75,0.75,0.8,4,-730,6080,100,-0.1714986,-0.6859944,-0.1714986,0.6859944;
base,levelBottom,default,0.001,-1,0.04,0,1,1,1,1,1,-785,6040,0,1,0,0,0;
base,levelBottom,default,0.001,-1,0.04,0,1,1,1,1,1,-715,6040,0,1,0,0,0;
custom,cuboid,metal1,1.25,-0.5,40.25,1,1,0.75,0.75,0.01,0.01,-785,6010,0,1,0,0,0;
custom,cuboid,metal1,1.25,-0.5,40.25,1,1,0.75,0.75,0.01,0.01,-715,6010,0,1,0,0,0;
custom,cuboid,metal1,1.25,-0.5,40.25,1,1,0.75,0.75,0.01,0.01,-785,6070,0,1,0,0,0;
custom,cuboid,metal1,1.25,-0.5,40.25,1,1,0.75,0.75,0.01,0.01,-715,6070,0,1,0,0,0;
racing,killcuboid,1,-0.5,40,-785,6012.5,0,1,0,0,0;
racing,killcuboid,1,-0.5,40,-715,6012.5,0,1,0,0,0;
racing,killcuboid,1,-0.5,40,-785,6067.5,0,1,0,0,0;
racing,killcuboid,1,-0.5,40,-715,6067.5,0,1,0,0,0;
custom,cylinder,castle1tex,1,-3,1,0,1,1,1,0.01,0.5,-785,6040,-190,1,0,0,0;
custom,cylinder,castle1tex,1,-3,1,0,1,1,1,0.01,0.5,-785,6040,190,1,0,0,0;
custom,cylinder,castle1tex,1,-3,1,0,1,1,1,0.01,0.5,-715,6040,-190,1,0,0,0;
custom,cylinder,castle1tex,1,-3,1,0,1,1,1,0.01,0.5,-715,6040,190,1,0,0,0;
custom,tube,house9mat2,31.86884,-20.40756,36.33041,1,1,0.875,0.875,5,15,-757.6042,6005,-543.3209,0.5,0.5,-0.5,-0.5;
custom,cylinder,default,31.86884,-1.062296,31.86884,1,0,0,0,5,5,-750,6005,-603.0869,0.5,0.5,-0.5,-0.5;
misc,barrier,2.124591,-31.86884,31.86884,-757.6042,6005,-520.1707,0.7071068,0,-0.7071068,0;
custom,cuboid,house9mat2,50,-20,30,1,1,0.875,0.875,5,2,-750,6100,-753.0869,0,0,0,1;
custom,cuboid,house9mat2,50.1,-19.9,29.9,1,1,0.875,0.875,3,2,-750,6100,-753.0869,0,0,0,1;
custom,tube,house9mat2,31.86884,20.40756,36.33041,1,1,0.875,0.875,5,15,-757.6042,6005,543.3209,0.5,0.5,-0.5,-0.5;
custom,cylinder,default,31.86884,-1.062296,31.86884,1,0,0,0,5,5,-750,6005,603.0869,0.5,0.5,-0.5,-0.5;
misc,barrier,2.124591,-31.86884,31.86884,-757.6042,6005,521.5352,0.7071068,0,-0.7071068,0;
custom,cuboid,house9mat2,50,-20,30,1,1,0.875,0.875,5,2,-750,6100,753.0869,0,0,0,1;
custom,cuboid,house9mat2,50.1,-19.9,29.9,1,1,0.875,0.875,3,2,-750,6100,753.0869,0,0,0,1;
custom,cuboid,castle1tex,4,-2,2,1,1,0.875,0.875,0.5,-0.5,-767.5047,6010,-480.4456,0.5608035,0,-0.8279489,0;
custom,cuboid,castle1tex,4,-2,2,0,1,1,1,0.5,-0.5,-769.1494,6030,-465.5361,0.5608035,0,-0.8279489,0;
custom,cuboid,castle1tex,5,-2,2,1,1,0.875,0.875,0.5,-0.5,-806.0121,6025,-304.0159,0.8727287,0.2188793,-0.4092197,-0.1515774;
custom,cuboid,castle1tex,4,-2,2,0,1,1,1,0.5,-0.5,-781.7593,6050,-351.2296,0.8075601,0,-0.5897853,0;
custom,cuboid,castle1tex,4,-2,2,0,1,1,1,0.5,-0.5,-770.2104,6050,-410.3195,0.6747796,0,-0.7380193,0;
custom,cuboid,castle1tex,2,-2,2,1,1,0.875,0.875,0.5,-0.5,-781.7949,6030,-396.5065,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,2,-2,2,0,1,1,1,0.5,-0.5,-780.1145,6030,-366.1391,0.5608035,0,-0.8279489,0;
custom,cuboid,castle1tex,2,-2,2,0,1,1,1,0.5,-0.5,-768.5656,6030,-425.229,0.9434381,0,-0.3315489,0;
custom,cuboid,castle1tex,2,-2,2,1,1,0.875,0.875,0.5,-0.5,-788.3738,6030,-336.8683,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,2,-2,2,0,1,1,1,0.5,-0.5,-771.8907,6010,-440.6869,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,2,-2,2,1,1,0.875,0.875,0.5,-0.5,-770.2104,6010,-410.3195,0.8844498,0,-0.4666354,0;
custom,cuboid,castle1tex,2,-2,2,0,1,1,1,0.5,-0.5,-783.4396,6010,-381.5969,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,2,-2,2,1,1,0.875,0.875,0.5,-0.5,-790.0187,6010,-321.9586,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,2,-2,2,0,1,1,1,0.5,-0.5,-776.7894,6010,-350.6813,0.8844498,0,-0.4666354,0;
custom,cuboid,castle1tex,-5,-2,-2,1,1,0.875,0.875,0.5,-0.5,-698.0637,6025,258.2654,0.8727287,-0.2188793,-0.4092197,0.1515775;
custom,cuboid,castle1tex,-4,-2,-2,0,1,1,1,0.5,-0.5,-713.5375,6050,307.6797,0.8075601,0,-0.5897853,0;
custom,cuboid,castle1tex,-2,-2,-2,0,1,1,1,0.5,-0.5,-715.1823,6030,322.5892,0.5608035,0,-0.8279489,0;
custom,cuboid,castle1tex,-2,-2,-2,1,1,0.875,0.875,0.5,-0.5,-706.9229,6030,293.3184,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,-2,-2,-2,0,1,1,1,0.5,-0.5,-711.8572,6010,338.047,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,-2,-2,-2,1,1,0.875,0.875,0.5,-0.5,-709.9813,6010,278.4087,0.7448665,0,-0.6672136,0;
custom,cuboid,castle1tex,-2,-2,-2,0,1,1,1,0.5,-0.5,-718.5073,6010,307.1314,0.8844498,0,-0.4666354,0;
custom,cuboid,castle1tex,-4,-2,-1.380217,0,1,1,1,0.5,-0.5,-786.4572,6030,376.0214,0.9679808,0,-0.2510243,0;
custom,cuboid,castle1tex,-2,-2,-2,0,1,1,1,0.5,-0.5,-726.2713,6030,370.3209,0.9272652,0,0.3744053,0;
custom,cuboid,castle1tex,-2,-2,-2,1,1,0.875,0.875,0.5,-0.5,-711.2736,6010,370.0582,0.97223,0,0.2340277,0;
custom,cuboid,castle1tex,-2,-2,-2,0,1,1,1,0.5,-0.5,-741.1814,6010,375.5832,0.9999617,0,-0.0087593,0;
custom,cuboid,castle1tex,-4,-2,-2,1,1,0.875,0.875,0.5,-0.5,-781.1754,6010,376.2843,0.9679808,0,-0.2510243,0;
