custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-1063.0618286,0,-458.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,54,1,1,1,1,0.6,5.4,-763.0620575,0,-518.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,-463.0619049,0,-608.1433868,0,-1,0,0;
custom,cuboid,stone6,6,1,18,1,1,1,1,0.6,1.8,-343.0619049,0,-698.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,24,1,1,1,1,0.6,2.4,-223.0619812,0,-548.1433868,0,-1,0,0;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,-133.0619812,0,-398.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,18,1,1,1,1,0.6,1.8,-43.0619812,0,-278.1433678,0,-1,0,0;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,46.9379997,0,-158.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,54,1,1,1,1,0.6,5.4,136.9380283,0,-458.1433487,0,-1,0,0;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,76.9380569,0,-758.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,18,1,1,1,1,0.6,1.8,16.9380569,0,-638.1433868,0,-1,0,0;
custom,cuboid,stone6,6,1,24,1,1,1,1,0.6,2.4,-103.0619812,0,-668.1433868,0,-1,0,0;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-43.0619812,0,-518.1433868,0,-1,0,0;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-163.0619431,0,-818.1434631,0,-1,0,0;
custom,cuboid,stone6,6,1,42,1,1,1,1,0.6,4.2,-403.0619049,0,-878.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,-643.0620575,0,-788.1433868,0,-1,0,0;
custom,cuboid,stone6,6,1,42,1,1,1,1,0.6,4.2,-883.0620575,0,-698.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,24,1,1,1,1,0.6,2.4,-1123.0618286,0,-848.1434631,0,-1,0,0;
custom,cuboid,stone6,6,1,54,1,1,1,1,0.6,5.4,-823.0618286,0,-998.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,18,1,1,1,1,0.6,1.8,-523.0618286,0,-1118.1434631,0,-1,0,0;
custom,cuboid,stone6,6,1,36,1,1,1,1,0.6,3.6,-313.0618286,0,-1238.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,18,1,1,1,1,0.6,1.8,-103.0618286,0,-1118.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,48,1,1,1,1,0.6,4.8,166.9381523,0,-998.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,436.9381714,0,-1058.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,30,1,1,1,1,0.6,3,616.9381714,0,-1118.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,24,1,1,1,1,0.6,2.4,796.9381714,0,-968.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,24,1,1,1,1,0.6,2.4,946.9381714,0,-818.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,54,1,1,1,1,0.6,5.4,1096.9381714,0,-518.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,54,1,1,1,1,0.6,5.4,1396.9381714,0,-218.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,48,1,1,1,1,0.6,4.8,1696.9381714,0,-488.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,42,1,1,1,1,0.6,4.2,1456.9381714,0,-758.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,36,1,1,1,1,0.6,3.6,1216.9381714,0,-548.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,30,1,1,1,1,0.6,3,1396.9381714,0,-338.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,24,1,1,1,1,0.6,2.4,1576.9381714,0,-488.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,18,1,1,1,1,0.6,1.8,1456.9378662,0,-638.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,1336.9381714,0,-548.1433105,0,-1,0,0;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1396.9381714,0,-458.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1096.9381714,0,-818.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1216.9381714,0,-758.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1216.9381714,0,-338.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1576.9381714,0,-338.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1156.9381714,0,-98.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1696.9381714,0,-218.1433296,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1696.9381714,0,-758.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,856.9381714,0,-338.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1096.9381714,0,-218.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,736.9380951,0,-338.1432724,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,736.9381714,0,-698.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,556.9381714,0,-698.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,556.9380188,0,-98.1432724,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1156.9380188,0,201.8567657,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,856.9381714,0,-98.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,556.9380188,0,201.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,436.9380188,0,261.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,556.9380188,0,501.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,136.9380188,0,501.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,136.9380379,0,261.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,436.9380569,0,21.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-163.0619431,0,21.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-163.0619812,0,621.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-703.0619812,0,201.8566132,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-583.0618286,0,81.8566132,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-283.0619812,0,81.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-283.0619049,0,-218.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-463.0619049,0,-218.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-463.0619049,0,-398.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-463.0619812,0,-518.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-463.0619049,0,-698.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-223.0619049,0,-698.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,16.9380569,0,-758.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,136.9380569,0,-758.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,256.938076,0,-98.1432724,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,136.9379997,0,-158.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-43.0619812,0,-158.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-43.0619812,0,-398.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-223.0619812,0,-398.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,16.9380379,0,-518.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-103.0619812,0,-518.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-103.0619431,0,-818.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-163.0619431,0,-878.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-523.0618286,0,-998.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-643.0620575,0,-878.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-643.0620575,0,-698.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-1123.0618286,0,-698.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-1123.0618286,0,-998.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-1063.0618286,0,-518.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-1063.0618286,0,-398.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-1003.0618286,0,-158.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-1003.0619812,0,141.8565369,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-583.0618286,0,-158.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-463.0619812,0,621.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-703.0619812,0,141.8566132,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,-493.0619812,0,201.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,-613.0619812,0,201.8566132,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,-553.0619812,0,621.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,12,1,1,1,1,0.6,1.2,-673.0619812,0,621.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,796.9381714,0,-818.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,796.9381714,0,-1118.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1576.9381714,0,-638.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,436.9381714,0,-998.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1336.9381714,0,-638.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-523.0618286,0,-1238.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,1336.9381714,0,-458.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,436.9381714,0,-1118.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-103.0618286,0,-998.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone6,6,1,6,1,1,1,1,0.6,0.6,-103.0618286,0,-1238.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,256.9381332,60,-698.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,256.9380951,60,-398.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,406.9380951,60,-98.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,556.9380951,60,-398.1432724,0,-1,0,0;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,646.9381714,60,-698.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,30,1,1,1,1,0.6,3,736.9380951,60,-518.1432343,0,-1,0,0;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,796.9381714,60,-338.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,856.9381714,60,-218.1432343,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,1006.9381714,60,-98.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,1156.9381714,60,51.8567657,0,-1,0,0;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,856.9380188,60,201.8567657,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,556.9380188,60,351.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,346.9380188,60,501.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,136.9380283,60,381.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,286.9380379,60,261.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,436.9380569,60,141.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,136.9380665,60,21.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,-163.0619812,60,321.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-313.0619812,60,621.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,-463.0619812,60,411.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,-523.0619812,60,411.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,-583.0619812,60,411.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,-643.0619812,60,411.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,-703.0619812,60,411.8566895,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-853.0619812,60,141.8566132,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-1003.0618286,60,-8.1434631,0,-1,0,0;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,-793.0618286,60,-158.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,-583.0618286,60,-38.1433868,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-433.0619812,60,81.8566895,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-283.0619812,60,-68.1433487,0,-1,0,0;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,-373.0619049,60,-218.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,-463.0619049,60,-308.1433678,0,-1,0,0;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,-763.0618286,60,-398.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,-1063.0618286,60,-458.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,-763.0620575,60,-518.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,-463.0619049,60,-608.1433868,0,-1,0,0;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,-343.0619049,60,-698.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-223.0619812,60,-548.1433868,0,-1,0,0;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,-133.0619812,60,-398.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,-43.0619812,60,-278.1433678,0,-1,0,0;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,46.9379997,60,-158.1433487,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,136.9380283,60,-458.1433487,0,-1,0,0;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,76.9380569,60,-758.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,16.9380569,60,-638.1433868,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-103.0619812,60,-668.1433868,0,-1,0,0;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,-43.0619812,60,-518.1433868,0,-1,0,0;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,-163.0619431,60,-818.1434631,0,-1,0,0;
custom,cuboid,stone2,6,1,42,1,1,1,1,0.6,4.2,-403.0619049,60,-878.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,-643.0620575,60,-788.1433868,0,-1,0,0;
custom,cuboid,stone2,6,1,42,1,1,1,1,0.6,4.2,-883.0620575,60,-698.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,-1123.0618286,60,-848.1434631,0,-1,0,0;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,-823.0618286,60,-998.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,-523.0618286,60,-1118.1434631,0,-1,0,0;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,-313.0618286,60,-1238.1434631,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,-103.0618286,60,-1118.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,48,1,1,1,1,0.6,4.8,166.9381523,60,-998.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,436.9381714,60,-1058.1433868,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,30,1,1,1,1,0.6,3,616.9381714,60,-1118.1432343,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,796.9381714,60,-968.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,946.9381714,60,-818.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,1096.9381714,60,-518.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,54,1,1,1,1,0.6,5.4,1396.9381714,60,-218.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,48,1,1,1,1,0.6,4.8,1696.9381714,60,-488.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,42,1,1,1,1,0.6,4.2,1456.9381714,60,-758.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,36,1,1,1,1,0.6,3.6,1216.9381714,60,-548.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,30,1,1,1,1,0.6,3,1396.9381714,60,-338.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,24,1,1,1,1,0.6,2.4,1576.9381714,60,-488.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,18,1,1,1,1,0.6,1.8,1456.9378662,60,-638.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,12,1,1,1,1,0.6,1.2,1336.9381714,60,-548.1433105,0,-1,0,0;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,1396.9381714,60,-458.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,1096.9381714,60,-818.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,1216.9381714,60,-758.1433105,0,-0.7071068,0,-0.7071068;
custom,cuboid,stone2,6,1,6,1,1,1,1,0.6,0.6,1216.9381714,60,-338.1433105,0,-0.7071068,0,-0.7071068;
